delta_mean,delta_std,delta_max,delta_median,theta_mean,theta_std,theta_max,theta_median,alpha_mean,alpha_std,alpha_max,alpha_median,beta_mean,beta_std,beta_max,beta_median,gamma_mean,gamma_std,gamma_max,gamma_median,energy_mean,energy_std,signal_mean,signal_std,signal_skew,signal_kurtosis,spec_ent_mean,spec_ent_std,corr_mean,corr_std,corr_max,alpha_beta_ratio_mean,edf_file,label
0.365901630459109,0.08364359582362606,0.500748895446023,0.38671381465722143,0.19012469695530362,0.06314010196470188,0.30977974825917415,0.19455566006566077,0.06791634495449143,0.022803050654987167,0.10202501849851794,0.07328478490300147,0.1512645299437547,0.06251161177574897,0.2766644025389043,0.12468490048937433,0.13685968332053985,0.09081810886790438,0.3677009545889417,0.10177954414059004,2560.0,4.741068870704902e-13,-2.9565721851430798e-18,1.0,0.3739418407844253,2.873499062058748,4.438177471109038,0.4611305482512179,0.1191653945805241,0.28582089931621923,0.9999999999999998,0.5772302272199864,chb01_01.edf,
0.38514187580353726,0.07101168665002329,0.5456594832599588,0.3911665262607822,0.18568403063990918,0.05384571864394765,0.28960418841141344,0.17197005200564142,0.06817103813154916,0.02658656596008542,0.11189004749936277,0.07056375265630752,0.12035157287937319,0.0490874205281717,0.23429885108319914,0.11844659159395164,0.10697634873592346,0.062147859763546046,0.24552142692439513,0.09333158428202741,2560.0,3.547891072255397e-13,-6.033820786006286e-20,1.0,0.43539895433370845,2.6734923740196006,4.27088552393298,0.3767931571633568,0.1484710692143207,0.2922171878252091,0.9999999999999998,0.6899569821006561,chb01_01.edf,
0.43580756486684136,0.0680361963380978,0.6090279436333096,0.42207510019641664,0.21518914171302683,0.05411924415160247,0.33155413737530903,0.20712510439593668,0.059418950916806795,0.02572596545746371,0.11911984865811513,0.05491152517795759,0.09592522345439752,0.03803320995675838,0.19970871026335846,0.08646799597190466,0.08469914715342354,0.05540097793151197,0.25471593806146964,0.06953339189235426,2560.0,3.672416155892498e-13,-1.0860877414811315e-18,1.0,0.42308474986248135,3.2356524189772804,4.046634401461153,0.3964536000015176,0.15197593841895005,0.30578957810188107,0.9999999999999998,0.7130356843478526,chb01_01.edf,
0.4559427679832552,0.09786257446246284,0.6681392317826589,0.42911463719500753,0.23846674139532847,0.04753960704046124,0.32676450244077065,0.24943311265433546,0.0545679176221376,0.020566877681710644,0.10089947332632385,0.05547134672428174,0.09175390402820317,0.03697933017331115,0.20317773965894473,0.08886366245470141,0.07875412029818009,0.045701754817103285,0.22246744773952964,0.06890187942701916,2560.0,4.547473508864641e-13,-3.861645303044023e-18,1.0,0.4677858246385595,3.189662756297354,3.9918858339567866,0.37430257082262675,0.16991883537277347,0.2984393531363078,0.9999999999999998,0.6623574163508475,chb01_01.edf,
0.4676779972149804,0.10573467565666456,0.6733948627447278,0.4558025627718715,0.2221707171896143,0.053616713874635034,0.35471947405947735,0.21464554384704013,0.061424800237575974,0.02381766694862791,0.11061400686908225,0.05822111003474146,0.10429221261562933,0.04105870736532709,0.20942129208030255,0.09248462168104844,0.08576820836782392,0.04791354672925346,0.21600849028087776,0.07788400547268018,2560.0,3.284708866497636e-13,1.1464259493411942e-18,1.0,0.42956590828237456,3.3253919402570142,4.033469543171829,0.37370439529781946,0.18630425841674164,0.3075809502179965,0.9999999999999998,0.6814172005871479,chb01_01.edf,
0.4652534201893914,0.08883751025215018,0.5963418081420235,0.4889154332587628,0.21310435441183845,0.05675817943549017,0.3408960525414512,0.2067512006196604,0.06106541380737303,0.021059095635089127,0.10318885448777997,0.051374521254038,0.10913825361419364,0.040364047451095536,0.20928687332272294,0.10672147378167325,0.0920801108705283,0.047894254155784,0.20260102623641346,0.09343775621255461,2560.0,3.672416155892498e-13,-1.9308226515220114e-18,1.0,0.4860931754020548,3.3133986870904897,4.099904275909125,0.3516189617492159,0.17700582737061824,0.30272573856673674,0.9999999999999998,0.6500606638929325,chb01_01.edf,
0.4877627012724276,0.08385710685754068,0.6900816070595462,0.4705482972494623,0.18454114556010026,0.04811725670363618,0.28442840373272066,0.19080780121445703,0.053151808164162755,0.022909105602038567,0.09824582321796518,0.045911153779552495,0.1033347442977879,0.039918569825727966,0.20593232012802548,0.10317829186843205,0.09923878138936573,0.052811694852701666,0.24650156273954754,0.0915019884090183,2560.0,3.792855096563922e-13,-2.896233977283017e-18,1.0,0.39458890770349125,3.091993816657978,4.0429058792972254,0.423068065053663,0.14849087825472787,0.3025384368893568,1.0,0.588642637152491,chb01_01.edf,
0.42724341474548233,0.10356121471452961,0.6800630853651708,0.42778541944964865,0.17314152764233437,0.05626347218541019,0.2983373455130385,0.1547889718634874,0.058245669990441,0.02790377890136484,0.11299329752207916,0.049984651005526334,0.13042111183013191,0.06501455708120372,0.326502239349715,0.12351291771895312,0.13616222935665184,0.09185906682805993,0.39876702098438943,0.12662669995792625,2560.0,3.547891072255397e-13,-1.4481169886415085e-18,1.0,0.10395838509550556,2.0160937418113862,4.295762426971149,0.5504429104854196,0.10022070718448142,0.2974220479360479,0.9999999999999998,0.5767719052074658,chb01_01.edf,
0.37073242298332865,0.07318624736264245,0.5608421918183768,0.35849530253351525,0.20577018979408793,0.07236887265043974,0.32479608716093555,0.2389104350933173,0.07259903741902271,0.02985720693057023,0.12800642818065447,0.07626199963762503,0.13193976720376588,0.04519601780251676,0.223204474908365,0.12485255054853606,0.12621602175791474,0.07939316664789824,0.32517251954360593,0.08960791683781948,2560.0,4.547473508864641e-13,-1.0860877414811315e-18,1.0,0.3398121203860652,3.6207462569350337,4.417905800746562,0.40622414004467616,0.12732880247904307,0.27629270302755826,0.9999999999999998,0.6533698907764942,chb01_01.edf,
0.4284703154936557,0.06375810374415754,0.5547696478274772,0.43639559741455336,0.17358501028067067,0.050381547981144144,0.23937271181847705,0.1827025880965047,0.05824904670141384,0.02639124414691015,0.10505559737817476,0.05570151273187421,0.08993177231460449,0.03795688965236461,0.1584139554156577,0.0845907542680497,0.08739867242237544,0.060754195483802245,0.26993478689099515,0.07355763880715833,2560.0,4.02293033825746e-13,6.637202864606914e-19,1.0,0.6269191063598222,4.1966606897067935,4.018225179666641,0.45254090195463115,0.16366205213390347,0.3114331225761891,0.9999999999999998,0.7533327697566657,chb01_01.edf,
0.4721513016107709,0.06774461440772973,0.6189864630600183,0.47593362668787265,0.16644401168935116,0.040389896595546836,0.25543570644339414,0.15770055055498727,0.05431588568001069,0.028724521497348374,0.11047342353568702,0.052896787360882595,0.08667574473019099,0.03635799059570586,0.17360160031248217,0.09398124085492074,0.08144012899088635,0.05966047308693914,0.2920122870367272,0.06364014198684262,2560.0,2.6819535588383066e-13,2.7755575615628915e-18,1.0,0.4766048410067954,3.03106279588601,3.8752006938465913,0.4492159118669252,0.15384916137954133,0.3338945772737707,0.9999999999999998,0.7449999234205193,chb01_01.edf,
0.47972557288194984,0.081077195879551,0.648607055893176,0.43930254582492817,0.20003779354046247,0.05281197997268024,0.3013498627543941,0.1902427123439574,0.06323263393209679,0.031085294028897897,0.1337086720256078,0.059978855449755265,0.0838495720895522,0.031230797308050923,0.15364938055673122,0.08377436483416968,0.05894107159100685,0.028305208648768544,0.1254677189592932,0.05631699494727447,2560.0,4.645279827448114e-13,5.3097622916855314e-18,0.9999999999999999,0.18769275576184263,2.088256955666017,3.823928703703329,0.37904893929119765,0.1461824575973795,0.3079632354680412,1.0,0.8327331394174335,chb01_01.edf,
0.47444562162975856,0.09209559243277762,0.6555910735183315,0.44607411331079283,0.23549881791274904,0.07446821712405036,0.37975657128961304,0.2249324268374529,0.06914678937050941,0.034634565830963485,0.13033280043840811,0.07137155845125741,0.06942756836407278,0.023070153105880963,0.10221776037291046,0.07489978668148634,0.0450661244405524,0.024015851808790727,0.0964558048893215,0.04709461787591038,2560.0,3.284708866497636e-13,-5.671791538845909e-18,1.0,0.24449813732613554,2.4152374246284403,3.741884620629,0.410639434792795,0.1732102019891461,0.3111648846293772,0.9999999999999998,1.0001557505320822,chb01_01.edf,
0.47946265995958454,0.07990038407960888,0.6235356141499889,0.4726254854823789,0.2201310092218081,0.06763551394754853,0.34211462661274156,0.21529041121179654,0.06225274139191719,0.029148710247546186,0.12056458406415113,0.060074248542453274,0.07106314645727706,0.026751508051465804,0.10537502207684929,0.08120265831512359,0.054090419678740516,0.024918191848941295,0.10046721024306199,0.05679000712966477,2560.0,3.418833382766535e-13,-1.206764157201257e-18,1.0,0.1392644825596268,1.7700319385772225,3.7794708342167924,0.4024451517962744,0.1825562114770319,0.3225796675288263,1.0,0.9172724551676305,chb01_01.edf,
0.40839552476366764,0.09601197018368864,0.5867306911113574,0.4229718405363093,0.18552550061014647,0.040906380761013474,0.2633443407338155,0.1817125500517605,0.0470508038036757,0.020980786217475414,0.11515523496795255,0.04562787089602181,0.07039123799998086,0.03754687278766463,0.17870225380211588,0.06299451458756783,0.0549090777745989,0.03145389054408767,0.14544563510366096,0.05542873304549295,2560.0,3.547891072255397e-13,-3.1375868087232685e-18,1.0,0.560857311589546,5.205045681002195,3.8372549719160403,0.4064395298565675,0.14380981601542397,0.3397903290952448,1.0,0.7859569830847192,chb01_01.edf,
0.4743611323914442,0.06843944143716518,0.5805843809370117,0.47654345767998274,0.1994957133327751,0.06002250517708343,0.39166765596393444,0.20224098614087244,0.04564724191653975,0.022108366241881016,0.1048519477945489,0.04282030541187276,0.06031313335609499,0.028324201768291393,0.1290974423681101,0.057960400495927,0.041001640207355465,0.022200640505874506,0.0974336547900535,0.03969530293616488,2560.0,2.508737836103003e-13,-2.594542937982703e-18,1.0,0.5178888573997747,5.075516524048696,3.635907675798775,0.3913175437924786,0.13069307010510875,0.3443937233031552,0.9999999999999998,0.86086512832752,chb01_01.edf,
0.4342625219554266,0.10961561345848393,0.6436409049545071,0.41910161507103044,0.18283737743087655,0.03430764504072711,0.2517858929618283,0.18090585259254574,0.053608869915553393,0.028032328469079618,0.12645459681820428,0.04635453819503872,0.07617819644652588,0.034920101917510105,0.1458746173792015,0.0715784956266899,0.058410845709812295,0.03733995415741369,0.14485713214277846,0.04702413197924424,2560.0,4.547473508864641e-13,6.5165264488867885e-18,1.0,0.18805001179686645,3.5475144223372235,3.8659048394914253,0.48202979741002655,0.14667180861950568,0.3190118406742922,0.9999999999999998,0.7684719216505895,chb01_01.edf,
0.4955813820346786,0.114063532860561,0.7047531952568332,0.461132428505304,0.18009617309243847,0.05623911096457959,0.28632853342070264,0.17670604261804856,0.053836317434094914,0.029573090091937964,0.11154105808452053,0.053883758771202106,0.08455545754965477,0.03860652556574009,0.1423376936546725,0.08244352318927745,0.07154047017465295,0.043353224398894746,0.1481085734979224,0.06104547634560468,2560.0,3.284708866497636e-13,-3.0169103930031427e-19,1.0,0.4450850001185125,3.9224476918670304,3.822487425480854,0.5444127013210808,0.15577547130024547,0.3259010500064801,1.0,0.6830595560148073,chb01_01.edf,
0.4569142396825262,0.08847085847921937,0.6463291811049441,0.4368167311322832,0.18566995123870547,0.06235796832289431,0.30296916693922116,0.18017638064128344,0.052156162205036403,0.025068207059709045,0.10267493908473067,0.043314244125368793,0.08631333101048569,0.032248794035168914,0.1344383955661448,0.09069736932146083,0.07592337564345777,0.03895299624365762,0.15966869805171224,0.07510721444548012,2560.0,4.240540912361729e-13,-2.896233977283017e-18,1.0,0.48454155092175993,3.941158212822022,3.9243038923051388,0.4508233081281771,0.17087231582482884,0.31632857368135836,0.9999999999999998,0.6555663188030029,chb01_01.edf,
0.4123989267026112,0.07765506870070767,0.5568481088252737,0.4159651023021315,0.20266056985195718,0.05129439478900598,0.3199233417925229,0.19875048341702992,0.05794766799343458,0.018669298424131113,0.09705812672993622,0.05767155202965618,0.11007559142177045,0.04412068780024893,0.20525683963438832,0.10112150629765565,0.0986431562415087,0.05107786423261948,0.24056831958223301,0.09064729071642508,2560.0,3.547891072255397e-13,-1.0257495336210686e-18,1.0,0.5427404576148303,4.152322825543616,4.189958252499618,0.4193952311368441,0.1894106560359706,0.2946141796495343,1.0,0.6198692483224073,chb01_01.edf,
0.4236919523491526,0.09638762482689735,0.5970115313914175,0.4403357402327803,0.18434521228483583,0.04532024894848894,0.28828216187724875,0.17209817867152322,0.055872764208087324,0.026054382455159238,0.12510719618238295,0.05478793272265982,0.11621479305627903,0.06253325979511042,0.22827811150089866,0.11031321021044185,0.11084853919123314,0.07969821438303819,0.28168942978801664,0.0968493811393927,2560.0,3.284708866497636e-13,-1.4481169886415085e-18,0.9999999999999999,0.5947785059378179,3.015218946613131,4.179599800824362,0.5881697858229582,0.18660706976410465,0.28998272243899653,0.9999999999999998,0.6135468912101903,chb01_01.edf,
0.4186983185305437,0.1077055618593621,0.6086470871765589,0.41855263074594545,0.20031350837540432,0.04143266696342482,0.29995649789706136,0.20016171137896796,0.062469081009775516,0.022956338342246165,0.10843034530286674,0.06329429559327492,0.13082335152012597,0.06361363643680296,0.29016488525218753,0.11290459453042027,0.12349483562291057,0.0874237513317505,0.3394022300327981,0.10077420780758206,2560.0,2.844641322422941e-13,-7.300923151067605e-18,1.0,0.6045716053750876,3.2387497483903998,4.286600124290679,0.5233431217338256,0.17102773893483803,0.2845402347102439,1.0,0.5836170629397504,chb01_01.edf,
0.412016436646227,0.08918790356541474,0.6216628160553621,0.4091250258268748,0.21402853862905752,0.04794518973684486,0.30178877315649244,0.21422275641841612,0.06280989359395563,0.02482645541177817,0.10416954950617216,0.06448685730582995,0.11965552991465626,0.04902888756500262,0.24888806914792222,0.11344185111832368,0.1083031613704744,0.06569449388745202,0.251839849575593,0.0926221380682348,2560.0,4.240540912361729e-13,-2.624712041912734e-18,0.9999999999999999,0.6585542914929882,3.6342427088903326,4.239572770383761,0.40170192295109963,0.1875358957978413,0.28895405518190853,1.0,0.6088338678655443,chb01_01.edf,
0.43194176469430096,0.09697854130487724,0.6604498096496245,0.4258942420882288,0.21945899203976466,0.03858088131450928,0.2815485000015441,0.218370228918405,0.05810934931098143,0.023235724167744713,0.09084553366898929,0.05624942782948034,0.11835875980952813,0.0461896234695096,0.20722666644144683,0.11511448971317167,0.11503144993438967,0.06708782526613481,0.26776152005090037,0.10486164956423535,2560.0,4.927063299746454e-13,1.68946982008176e-18,0.9999999999999999,0.6492840148068608,3.347931227818732,4.243613344348927,0.41495293227569285,0.18093917070482055,0.2880856467858333,1.0,0.5845653418623068,chb01_01.edf,
0.48793401450564916,0.0890330322722784,0.6610979580194626,0.45974818030004067,0.20424715717376615,0.054314996775669554,0.32413196277718803,0.18779542157101833,0.050049402656778874,0.02196238617624348,0.09370029503361403,0.052315706289488124,0.08730554169378815,0.036690471719117185,0.16329096393776818,0.08357872503286691,0.08334373397536465,0.05161381873438001,0.2032393962308664,0.07629179631737107,2560.0,3.284708866497636e-13,7.240584943207542e-19,1.0,0.4713463784809068,3.2922214120947313,3.9349696534883067,0.45078156857797075,0.14935891616864863,0.31042488581522343,0.9999999999999998,0.653060741254662,chb01_01.edf,
0.4922539426709629,0.11367001052162132,0.7053485264185957,0.48139510068143176,0.21179302938516426,0.07535701068003246,0.4212264281052248,0.19203909383596404,0.049466372491197744,0.022496621281326956,0.10293259211628353,0.048551188696500255,0.08500656653374619,0.03836043272019744,0.1525095318214744,0.08170254410126437,0.08235161660943204,0.054422182821099646,0.22296355252044164,0.07232154173158017,2560.0,4.345261395000803e-13,-1.5687934043616342e-18,0.9999999999999999,0.4777509128844846,2.4986496750260887,3.888691491701305,0.47015769090145637,0.13147060046143455,0.3170073389123885,0.9999999999999998,0.6965664493736591,chb01_01.edf,
0.4626028002674502,0.12193450186610788,0.6896325798553276,0.44345156184309753,0.2305371618541198,0.07818451772964485,0.44457141626432484,0.20210073119646482,0.05408709161009977,0.022947838092463778,0.10642053145560473,0.05670232108504693,0.10419191438269645,0.0425488935408113,0.1879065668094209,0.09579276760329834,0.09490965079532677,0.05604070028155522,0.21227992932520773,0.07812268804476241,2560.0,4.547473508864641e-13,2.413528314402514e-18,1.0,0.6345333338469858,4.795107811311483,4.067565661389127,0.4468916215683432,0.11852376343912722,0.2886134619228337,0.9999999999999998,0.6224908326678041,chb01_01.edf,
0.44122109704226115,0.06853813207966288,0.5806904254497387,0.4251089032222517,0.20579452797495168,0.0832056931143956,0.39927176538075304,0.17991097337913345,0.06134322726862562,0.02347888990593845,0.11009407084212414,0.0668759157520204,0.1070835227609084,0.04466006286141404,0.20530906568301446,0.10721355058644293,0.085115356093381,0.054022608034881875,0.22445808008130036,0.06928993431621178,2560.0,3.90958554644883e-13,2.2928518986823884e-18,1.0,0.513600926041757,4.329971280479441,4.044448608051725,0.4331530372452789,0.15743798084513874,0.2877149059991472,1.0,0.685482296061266,chb01_01.edf,
0.4271885173909151,0.055521133253673326,0.5684167011793958,0.4230080015537591,0.1840068407379803,0.07437434518189855,0.3446717388909467,0.17929271217961748,0.05514266515108191,0.023984544408518018,0.1116599961258617,0.043422796985765705,0.10405052934760128,0.04502984267641002,0.22568508201450208,0.10181348189474627,0.09466325254115088,0.04854378586693184,0.21251914710493172,0.08697752642283624,2560.0,3.418833382766535e-13,-5.430438707405657e-18,1.0,0.3421750125145701,3.291061023430581,4.108727328530405,0.40099179782369576,0.13209471733818223,0.29658088557744733,1.0,0.6565566772213101,chb01_01.edf,
0.43201540055129506,0.12028082328091613,0.6400405551096192,0.44818180932771534,0.1813523246736912,0.0586736253890191,0.2880230408848612,0.16721957266103732,0.04861669270633648,0.019288863682065005,0.09192533965172558,0.04116808030560549,0.09759050831871496,0.048459554122560075,0.23799165970043648,0.09485818518734937,0.09805307735627855,0.06614099688206553,0.29153388634740096,0.08248239908566785,2560.0,4.4475168299125084e-13,-6.033820786006285e-19,1.0,0.2299315166192651,1.6170108829731715,4.095742689581415,0.5748798904966285,0.11222112361231647,0.3236187973748347,0.9999999999999998,0.6286405261161536,chb01_01.edf,
0.47544183145308594,0.07012767240456831,0.6211802119430929,0.47891872944238,0.18080739930654904,0.04503845486565648,0.26678988864522724,0.16358191848713946,0.04339548898323609,0.012603044357973667,0.06358521697875834,0.03948823797300949,0.08991773874902004,0.04346480749283517,0.21300224272258605,0.08104196704284718,0.09141204682246463,0.061570852757557575,0.28062502708308906,0.07228682828648436,2560.0,3.284708866497636e-13,-5.430438707405657e-19,0.9999999999999999,0.33770102567268256,1.853991696711109,3.9486145087506976,0.4817611264753724,0.15138523713569324,0.324521591307953,0.9999999999999998,0.6093128409285097,chb01_01.edf,
0.48968675981918053,0.06150813486008992,0.6170554444727092,0.4806783654159493,0.1768687750474691,0.042732504381088735,0.2675032934957611,0.16698841400905462,0.05011741990912413,0.023400059569259498,0.08987183263926728,0.05232355531355454,0.08415624516365874,0.03671997619164467,0.156483547378011,0.07879787775761589,0.07393133141436939,0.039109976682920766,0.16308391078224158,0.06775495908347416,2560.0,5.767759216057415e-13,5.9131443702861596e-18,1.0,0.45248519564252976,2.9106878969763965,3.8763650806353316,0.4330561324952282,0.18668371499534359,0.3262572864966678,0.9999999999999998,0.683975123173572,chb01_01.edf,
0.472656783336841,0.07379060483464991,0.6333358320231536,0.44404501601025526,0.19836413817836823,0.052889529584745375,0.31819367552378064,0.18749738619182918,0.06705175680696404,0.03317780762029233,0.1369455585758446,0.07294185540760134,0.07836251048491967,0.030196033928405575,0.129662753795627,0.08140985250978115,0.061686681429068545,0.030902336504016133,0.13511185426297953,0.06235834498883906,2560.0,3.90958554644883e-13,3.921983510904085e-18,1.0,0.5155757423315214,3.6143523051683264,3.8750251133682982,0.40875977355910076,0.16393578121666025,0.3202630617010159,0.9999999999999998,0.9081453968753586,chb01_01.edf,
0.47414669858341574,0.08490143244626071,0.685197056585936,0.4570536911098836,0.20341480351383476,0.05922348326752131,0.35195330732238267,0.18642871458272942,0.06286155504778193,0.0289423300560506,0.1340645727957308,0.06403025296150314,0.08048762372676341,0.029874571457675015,0.13164498576489295,0.0812902837288034,0.0685331796582236,0.036844193639989024,0.1549093081599299,0.061609699441433394,2560.0,3.144869309872432e-13,4.344350965924526e-18,0.9999999999999999,0.4517167042816719,3.11946170261818,3.889584540282749,0.4432531075418413,0.11453876465299226,0.33203889746019244,1.0,0.8313286741362572,chb01_01.edf,
0.5006320116997832,0.07177832976968504,0.6803997688798236,0.4841108457908131,0.1892195885458426,0.053033847930452134,0.31489799548495967,0.17850200077236794,0.0488643795686865,0.024673387717305217,0.10152703015362771,0.048824888195279456,0.07114914996126075,0.030471767925514544,0.13393720920225755,0.06784984597675824,0.059948295308495554,0.035968991123022764,0.16376503187396668,0.050505059065651066,2560.0,4.345261395000803e-13,-1.5386243004316028e-18,1.0,0.7965509489533716,4.2945136343438515,3.727235031321238,0.43618886012421804,0.14146864352923727,0.3299495095106823,0.9999999999999998,0.726006312170636,chb01_01.edf,
0.4675515059460683,0.07374694148808213,0.5971682392934311,0.4660272196466218,0.21254163512904328,0.05613610881768303,0.3212154793085111,0.20442350402366669,0.05680355202785618,0.028302061971715583,0.11103912597597333,0.05642882105511691,0.0801987548155667,0.033257696153625345,0.1442363110513521,0.07931930613331788,0.05863535748696254,0.031919289230922944,0.16226671363965378,0.05393305157279879,2560.0,3.672416155892498e-13,-3.1375868087232685e-18,1.0,0.9355650533978738,5.82883820251973,3.839891745848198,0.413670112658485,0.14389424889789781,0.303458458105932,0.9999999999999998,0.7542736349029352,chb01_01.edf,
0.45081014868613467,0.08522463020761002,0.6426527971267713,0.4450170768085952,0.21574945868604692,0.05701298509755584,0.33644848466936844,0.2107989178602303,0.05853753618669042,0.02343422626792971,0.09282711073545945,0.05593452396970676,0.0860448823916494,0.03814635949705851,0.1548023555813674,0.0836853578469128,0.06941386141741333,0.03846463723853396,0.15258678394236783,0.06551422530651291,2560.0,2.844641322422941e-13,-1.9308226515220114e-18,1.0,0.49982741428960487,2.7265987028386602,3.9531245266786557,0.4538561186346605,0.1408263250962116,0.30339797505466076,0.9999999999999998,0.7681366513359251,chb01_01.edf,
0.5273359076511107,0.10051321409283706,0.7242898161757271,0.5201015594198685,0.20108331715113528,0.055183927449774024,0.29970601026462584,0.19198010948531746,0.05605134985343081,0.02523429964254502,0.106902647856703,0.05998083413324723,0.0757228869811842,0.03077707687832843,0.12190518561823378,0.0861457929348585,0.06251294587698966,0.03316680249746692,0.1210992203489474,0.057597659490210576,2560.0,5.017475672206006e-13,0.0,1.0,0.6785949927512046,3.6523624137473565,3.769789380246938,0.44529168537863884,0.1643892754821,0.32895530770017406,0.9999999999999998,0.7869754304395798,chb01_01.edf,
0.5177053362902264,0.11949338617698121,0.7362889416323375,0.4941624746956969,0.2063639697938053,0.048588235421798166,0.28079524305157977,0.20275760415921043,0.06599699735177626,0.028723913666911422,0.1318582389909692,0.06637414930889159,0.07527294689305732,0.030597613780751494,0.12311326209055076,0.07180989529045975,0.05662317582166741,0.031563257244655446,0.1192748910376647,0.05491964855198489,2560.0,2.844641322422941e-13,5.430438707405657e-19,1.0,0.6332701182890059,4.429020282020058,3.781438648416269,0.4661807115327952,0.16061355384246218,0.3394385492241579,1.0,0.9286963635814651,chb01_01.edf,
0.49154587345547024,0.1233847726137199,0.7716100939196108,0.485418465567551,0.20342050343972654,0.03805877788606199,0.26355883537959196,0.2086261499777216,0.0685221515177755,0.030848544414735706,0.11602585988917287,0.06515010108465887,0.07299339817209342,0.031956497568571836,0.140518833922444,0.07382560881680478,0.0492076729969606,0.03147924349365328,0.12492394349882492,0.04869564317523676,2560.0,5.193580734341238e-13,1.4481169886415085e-18,1.0,0.8004783577985304,5.771755486371962,3.7851903594794685,0.39480223793796176,0.21774405173312464,0.3074432729130048,0.9999999999999996,1.0729093680507573,chb01_01.edf,
0.5229781039917687,0.10997358968972114,0.7236044463755833,0.493958195337078,0.1886382840238301,0.0344751179950245,0.23771740879606462,0.19942597129213935,0.07234644155106965,0.034923068857829774,0.12059421195487868,0.07802443430411203,0.06958916079870595,0.04212981953467964,0.18493365011124607,0.07040186971991905,0.03829721565939491,0.03066948076555913,0.1371834476318118,0.033481241068085546,2560.0,3.547891072255397e-13,2.051499067242137e-18,0.9999999999999999,0.8056548580675325,5.78537339796101,3.6268444353629956,0.42600277849052964,0.2172147585476707,0.33973670554806834,1.0,1.1939529576214143,chb01_01.edf,
0.474317741683229,0.11763148460234742,0.6695051208340796,0.46305210987654716,0.20864274319419274,0.06462187268492271,0.3499747655692775,0.2050147972195009,0.07881418276168983,0.035629023579638486,0.13459094320293968,0.07890404906225605,0.08546890162796891,0.04766017810956519,0.22006750797679947,0.08571932739084014,0.046040095370640556,0.038312669939068664,0.1869440015773621,0.035314009850956174,2560.0,4.4475168299125084e-13,-4.495196485574683e-18,1.0,0.9528746375806062,8.821667571605555,3.778178065827979,0.4351993278419317,0.17481417581802372,0.3318255673206923,0.9999999999999998,1.0193344283559227,chb01_01.edf,
0.4549789808464091,0.1457753072191205,0.7160296417545149,0.43371267744805364,0.18861241505925325,0.09337033215176097,0.38323985005089434,0.2048526522864272,0.06717024401408726,0.03668378587399958,0.113832688228787,0.0636814143925605,0.0950982226730712,0.05080260485330549,0.2086694407895171,0.10054886631819895,0.05335378020217085,0.044865820690549764,0.19605929776877548,0.041513091632046084,2560.0,4.927063299746454e-13,-3.1375868087232685e-18,1.0,0.4904190419053152,4.885007279411211,3.759981072207781,0.6720756794280242,0.19301769525868312,0.3168768061796752,0.9999999999999998,0.7363829305817401,chb01_01.edf,
0.46482886488113556,0.1384537488047643,0.721037903056832,0.4037494570175582,0.19576862007731866,0.07020615143688745,0.3276037231156443,0.21964608970535524,0.06579545389153503,0.034209164570896324,0.1112884539174435,0.07835501219067045,0.07658374321734919,0.03805919755709624,0.16086439001515873,0.08404884719251184,0.04094856328722949,0.03441676751213144,0.16027280546766276,0.03772523182117949,2560.0,4.02293033825746e-13,-2.413528314402514e-18,0.9999999999999999,0.48801489232297013,3.813900506566866,3.6768607865146334,0.6059097866837284,0.21493308623592547,0.3283978891704841,0.9999999999999998,0.9005964193963861,chb01_01.edf,
0.4870362345290244,0.10554780067185482,0.6762460331319216,0.46779416851978123,0.16692719892857277,0.07037271008536439,0.32872263774264715,0.1758111862329011,0.05017782119165536,0.02650656690885677,0.09730458478312048,0.05208008595182512,0.0667316034306874,0.03590615866401044,0.18092847796901695,0.06895933488735992,0.05124112545903342,0.046280854200776336,0.2343298625954404,0.03900078702666587,2560.0,4.547473508864641e-13,-2.8358957694229544e-18,0.9999999999999999,0.17550250611261145,2.920180087093451,3.530853828413122,0.5709992991800736,0.23199404581628086,0.33830270002332724,1.0,0.7874142832247154,chb01_01.edf,
0.49887859360637243,0.1259713592032915,0.7348927343260978,0.46317475365746885,0.1427981512899832,0.05159983143061735,0.26871418159804905,0.13024352331870967,0.053214141309989846,0.03332610898685659,0.10883196368113204,0.046764041594094904,0.0800659568629659,0.044249048182796014,0.22103087359426427,0.07737795319587089,0.07011497749096951,0.05339667358166291,0.23933677575724407,0.04719890400390002,2560.0,2.844641322422941e-13,-5.370100499545594e-18,1.0,0.2657473616763924,3.179077652700017,3.66134543466286,0.6065033111642503,0.23328469519628897,0.3312211272967788,0.9999999999999998,0.7005431387229742,chb01_01.edf,
0.5238786296051433,0.1493355474625167,0.8289327475717461,0.4652857168365814,0.19336142094459535,0.04832408684129924,0.30414409769709205,0.20890915860965853,0.06327302745456623,0.03686763599974932,0.11847325824113855,0.07222456499297536,0.0749766971805593,0.03767984966569199,0.1407736168197663,0.0754050809124143,0.06096694643377136,0.04129640863247041,0.14286690920587414,0.055243496355556525,2560.0,4.1331680183538344e-13,7.240584943207542e-19,1.0,0.619371723995161,3.4677294117387527,3.7336570713442274,0.5950398085906541,0.1924845766909353,0.32096926806924075,1.0,0.906259693481939,chb01_01.edf,
